Product_Name,Rating,No_Of_Ratings,Specifications,Price,Original_Price,Discount,Page
"REDMI 13 5G (Black Diamond, 128 GB)",4.3,"48,634 Ratings & 2,407 Reviews",6 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty,"₹13,990","₹17,999",22% off,13
"realme P4x 5G (Matte Silver, 128 GB)",4.3,963 Ratings & 114 Reviews,8 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera7000 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹17,499","₹18,999",7% off,13
"realme 15T 5G (Flowing Silver, 128 GB)",4.3,"5,495 Ratings & 365 Reviews",8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryMediaTek Dimensity 6400 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹22,999",,,13
"realme 15T 5G (Silk Blue, 128 GB)",4.3,"5,495 Ratings & 365 Reviews",8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryMediaTek Dimensity 6400 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹22,999",,,13
"IQOO Z10 Lite 5G (Titanium Blue, 128 GB)",4.3,"2,849 Ratings & 111 Reviews",6 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty,"₹13,110","₹14,999",12% off,13
"POCO F6 5G (Deadpool, 256 GB)",4.3,"9,055 Ratings & 851 Reviews",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP (OIS) + 8MP | 20MP Front Camera5000 mAh Battery8s Gen3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹24,999","₹37,999",34% off,13
"POCO F7 5G (Cyber Silver Edition, 512 GB)",4.4,"19,286 Ratings & 1,876 Reviews","12 GB RAM | 512 GB ROM17.35 cm (6.83 inch) Display50MP Rear Camera | 20MP Front Camera7550 mAh Li-Polymer + Silicon Carbon Battery8s Gen 4 ProcessorRear Camera -50MP Main Camera -8MP Ultra-wide Camera with night mode and ultra-wide video recordingFront camera -20MP with Portrait Mode | | Front Video Recording | Night ModeDisplay -6.83 inch 1.5K pOLED with 120 Hz refresh rateBattery 7550mAh, 90W charger, 22.5W reverse charging1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","₹33,999","₹37,999",10% off,13
"OnePlus Nord 5 5G (Dry Ice, 256 GB)",4.5,"1,392 Ratings & 104 Reviews",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP Rear Camera6800 mAh Battery1 Year Warranty,"₹36,633","₹37,999",3% off,13
"OnePlus Nord 5 5G (Phantom Grey, 512 GB)",4.5,"1,392 Ratings & 104 Reviews",12 GB RAM | 512 GB ROM17.35 cm (6.83 inch) Display50MP Rear Camera6800 mAh Battery1 Year Warranty,"₹40,846","₹40,999",,13
"REDMI 15 5G (Frosted White, 128 GB)",4.3,"1,178 Ratings & 72 Reviews",6 GB RAM | 128 GB ROM17.53 cm (6.9 inch) Display50MP Rear Camera7000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"₹15,154","₹16,999",10% off,13
"Tecno Spark Go 5G (Bikaner Red, 128 GB)",4.3,"1,360 Ratings & 121 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) Display50MP Rear Camera | 5MP Front Camera6000 mAh BatteryDimensity 6400 5G Processor1 Year Manufacturer Warranty for Handset,"₹10,999","₹11,999",8% off,13
"Tecno Spark Go 5G (Sky Blue, 128 GB)",4.3,"1,360 Ratings & 121 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) Display50MP Rear Camera | 5MP Front Camera6000 mAh BatteryDimensity 6400 5G Processor1 Year Manufacturer Warranty for Handset,"₹10,999","₹11,999",8% off,13
"Samsung Galaxy F36 5G (Black, 128 GB)",4.3,"8,712 Ratings & 500 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹19,999","₹22,999",13% off,13
"OnePlus Nord 5 5G (Marble Sands, 256 GB)",4.5,"1,948 Ratings & 130 Reviews",8 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Full HD+ AMOLED Display50MP + 50MP + 8MP | 50MP Front Camera6800 mAh BatteryQualcomm® Snapdragon™ 8s Gen 3 Mobile Platform Processor1 Year manufacturer,"₹33,924","₹34,999",3% off,13
"IQOO Z10 Lite 5G (Cyber Green, 128 GB)",4.2,"2,034 Ratings & 85 Reviews",4 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty,"₹12,138","₹13,999",13% off,13
"IQOO Neo 10R 5G (MoonKnight Titanium, 128 GB)",4.5,"5,477 Ratings & 354 Reviews",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6400 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹27,345","₹31,999",14% off,13
"IQOO Neo 10R 5G (MoonKnight Titanium, 256 GB)",4.5,"5,477 Ratings & 354 Reviews",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6400 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹29,888","₹33,999",12% off,14
"IQOO Neo 10R 5G (Raging Blue, 256 GB)",4.5,"2,807 Ratings & 182 Reviews",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6400 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹31,549","₹35,999",12% off,14
"IQOO Neo 10R 5G (Raging Blue, 128 GB)",4.5,"5,477 Ratings & 354 Reviews",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6400 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹27,548","₹31,999",13% off,14
"realme 14x 5G (Crystal Black, 128 GB)",4.3,"13,824 Ratings & 674 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹14,990","₹16,999",11% off,14
"Ai+ Pulse (Green, 128 GB)",4,"4,818 Ratings & 303 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,"₹6,999","₹9,999",30% off,14
"POCO X7 5G (Yellow, 256 GB)",4.3,"28,239 Ratings & 2,138 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹19,999","₹27,999",28% off,14
"MOTOROLA Edge 60 Pro (Pantone Sparkling Grape, 512 GB)",4.4,"2,279 Ratings & 167 Reviews",16 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 10MP | 50MP Front Camera6000 mAh BatteryDimensity 8350 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹37,999","₹42,999",11% off,14
"Samsung Galaxy A17 5G (Black, 256 GB)",4.3,313 Ratings & 12 Reviews,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹22,996","₹26,499",13% off,14
"POCO X7 5G (Glacier Green, 128 GB)",4.3,"28,239 Ratings & 2,138 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹16,999","₹24,999",32% off,14
"Samsung Galaxy M06 5G (Sage Green, 64 GB)",4,178 Ratings & 8 Reviews,4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹9,480","₹12,499",24% off,14
"realme 14x 5G (Jewel Red, 128 GB)",4.4,"8,284 Ratings & 417 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹14,999","₹17,999",16% off,14
"Motorola G85 5G (Cobalt Blue, 128 GB)",4.4,"2,57,702 Ratings & 12,739 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5000 mAh Battery6s Gen 3 Processor1 Year on Handset and 6 Months on Accessories,"₹15,999","₹20,999",23% off,14
"realme 15T 5G (Suit Titanium, 128 GB)",4.3,"5,495 Ratings & 365 Reviews",8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryMediaTek Dimensity 6400 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹22,999",,,14
"Samsung Galaxy S24 5G Snapdragon (Marble Gray, 256 GB)",4.6,"49,029 Ratings & 2,702 Reviews",8 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 12MP | 12MP Front Camera4000 mAh Battery8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹55,999","₹79,999",30% off,14
"OnePlus Nord 5 5G (Phantom Grey, 256 GB)",4.5,"1,392 Ratings & 104 Reviews",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP Rear Camera6800 mAh Battery1 Year Warranty,"₹36,634","₹37,999",3% off,14
"IQOO Z10X 5G (Ultramarine, 128 GB)",4.4,"8,167 Ratings & 422 Reviews",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera6500 mAh Battery1 Year on Handset and 6 Months on Accessories,"₹14,975","₹17,499",14% off,14
"realme 14x 5G (Golden Glow, 128 GB)",4.4,"8,284 Ratings & 417 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹14,858","₹17,999",17% off,14
"Samsung Galaxy M06 5G (Blazing Black, 64 GB)",4,178 Ratings & 8 Reviews,4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹9,451","₹12,499",24% off,14
"REDMI 13 5G (Hawaiian Blue, 128 GB)",4.3,"48,634 Ratings & 2,407 Reviews",6 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty,"₹13,799","₹17,999",23% off,14
"realme P4 Pro 5G (Birch Wood, 128 GB)",4.4,"16,360 Ratings & 1,316 Reviews",8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Display50MP + 8MP | 50MP Front Camera7000 mAh BatterySnapdragon 7 Gen 4 Mobile Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹24,999","₹28,999",13% off,14
"Tecno Pova 7 5G (Magic Silver, 128 GB)",4.4,"8,446 Ratings & 644 Reviews",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + AI | 13MP Front Camera6000 mAh BatteryDimensity 7300 Ultimate Processor1 Year Manufacturer Warranty for Phone,"₹14,249","₹18,999",25% off,14
"OnePlus 13s 5G (Green Silk, 512 GB)",4.6,"1,296 Ratings & 101 Reviews",12 GB RAM | 512 GB ROM16.05 cm (6.32 inch) Display50MP Rear Camera5850 mAh Battery1 Year Warranty,"₹58,302","₹62,999",7% off,14
"OnePlus 13s 5G (Black Velvet, 512 GB)",4.6,"1,296 Ratings & 101 Reviews",12 GB RAM | 512 GB ROM16.05 cm (6.32 inch) Display50MP Rear Camera5850 mAh Battery1 Year Warranty,"₹57,988","₹62,999",7% off,14
"OnePlus 13s 5G (Green Silk, 256 GB)",4.6,"1,296 Ratings & 101 Reviews",12 GB RAM | 256 GB ROM16.05 cm (6.32 inch) Display50MP Rear Camera5850 mAh Battery1 Year Warranty,"₹54,397","₹57,999",6% off,14
"OnePlus 13s 5G (Green Silk, 256 GB)",4.6,"1,296 Ratings & 101 Reviews",12 GB RAM | 256 GB ROM16.05 cm (6.32 inch) Display50MP Rear Camera5850 mAh Battery1 Year Warranty,"₹54,397","₹57,999",6% off,15
"OnePlus Nord CE4 (Celadon Marble, 128 GB)",4.4,"27,779 Ratings & 1,521 Reviews",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5500 mAh BatteryOxygenOS 14.0 ProcessorDomestic Warranty 1 Year For Handset And 6 month For Accessories.,"₹23,789","₹24,999",4% off,15
"Samsung Galaxy M56 5G (Light Green, 128 GB)",4.4,732 Ratings & 48 Reviews,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera5000 mAh BatteryOctacore Processorone-year warranty covering the device itself,"₹21,660","₹30,999",30% off,15
"OnePlus Nord 5 5G (Marble Sands, 256 GB)",4.5,"1,392 Ratings & 104 Reviews",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP Rear Camera6800 mAh Battery1 Year Warranty,"₹36,878","₹37,999",2% off,15
"Ai+ Pulse (Purple, 64 GB)",4.3,"40,425 Ratings & 2,483 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,"₹6,499","₹7,999",18% off,15
"MOTOROLA G96 5G (Pantone Dresden Blue, 128 GB)",4.4,"79,957 Ratings & 4,017 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5500 mAh Battery7s Gen 2 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹18,999","₹20,999",9% off,15
"Infinix Note 50x 5G+ 45W Charger In the Box & AI (Sea Breeze Green, 128 GB)",4.3,"4,734 Ratings & 394 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty on the Handset and 6 Months Warranty on the In-box Accessories,"₹14,999","₹16,999",11% off,15
"Samsung Galaxy S25 5G (Icyblue, 256 GB)",4.6,"2,801 Ratings & 314 Reviews",12 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹80,999",,,15
"Samsung Galaxy F36 5G (Black, 256 GB)",4.2,"4,323 Ratings & 295 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹24,999","₹27,499",9% off,15
"Apple iPhone Air (Space Black, 256 GB)",4.7,55 Ratings & 4 Reviews,"256 GB ROM16.51 cm (6.5 inch) Super Retina XDR Display48MP Rear Camera | 18MP Front CameraA19 Chip, 6 Core Processor ProcessorApple One (1) Year Limited Warranty","₹1,19,900",,,15
"IQOO Neo 10R 5G (Raging Blue, 256 GB)",4.5,"5,477 Ratings & 354 Reviews",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6400 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹29,199","₹33,999",14% off,15
"OnePlus 13s 5G (Black Velvet, 256 GB)",4.6,"1,296 Ratings & 101 Reviews",12 GB RAM | 256 GB ROM16.05 cm (6.32 inch) Display50MP Rear Camera5850 mAh Battery1 Year Warranty,"₹52,986","₹57,999",8% off,15
"MOTOROLA Edge 50 (Peach Fuzz, 256 GB)",4.3,"41,698 Ratings & 2,966 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 13MP + 10MP | 32MP Front Camera5000 mAh BatterySnapdragon 7 Gen 1 Accelerated Edition Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹21,999","₹32,999",33% off,15
"OnePlus 13s 5G (Pink Satin, 256 GB)",4.6,"1,296 Ratings & 101 Reviews",12 GB RAM | 256 GB ROM16.05 cm (6.32 inch) Display50MP Rear Camera5850 mAh Battery1 Year Warranty,"₹53,894","₹57,999",7% off,15
"Samsung Galaxy S24 Ultra 5G (Titanium Black, 256 GB)",4.6,"7,439 Ratings & 548 Reviews",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Quad HD+ Display200MP + 50MP + 12MP + 10MP | 12MP Front Camera5000 mAh BatterySnapdragon 8 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹98,999","₹1,34,999",26% off,15
"Tecno Pova 7 5G (Geek Black, 256 GB)",4.4,"8,446 Ratings & 644 Reviews",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + AI | 13MP Front Camera6000 mAh BatteryDimensity 7300 Ultimate Processor1 Year Manufacturer Warranty for Phone,"₹15,999","₹19,999",20% off,15
"Samsung Galaxy A17 5G (Black, 128 GB)",4.3,313 Ratings & 12 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹19,974","₹23,499",15% off,15
"realme P4x 5G (Matte Silver, 256 GB)",4.3,963 Ratings & 114 Reviews,8 GB RAM | 256 GB ROM17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera7000 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,"₹19,499","₹20,999",7% off,15
"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",4.2,"38,028 Ratings & 2,243 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹10,999","₹13,999",21% off,15
"Samsung Galaxy A36 5G (Awesome Lavender, 256 GB)",4.3,"1,735 Ratings & 134 Reviews",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 12MP Front Camera5000 mAh BatteryQualcomm Snapdragon 6 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹35,499","₹38,999",8% off,15
"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",4.2,"19,656 Ratings & 1,241 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1500 GB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹12,499","₹15,499",19% off,15
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",4.4,"27,779 Ratings & 1,521 Reviews",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5500 mAh BatteryOxygenOS 14.0 ProcessorDomestic Warranty 1 Year For Handset And 6 month For Accessories.,"₹22,999","₹24,999",8% off,15
"Ai+ Nova 5G (Green, 128 GB)",3.9,"3,381 Ratings & 301 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,"₹8,999","₹12,999",30% off,15
"REDMI Note 14 5G (Mystique White, 256 GB)",4.2,"3,812 Ratings & 212 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5110 mAh Battery1 Year,"₹18,328","₹24,999",26% off,15
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",4.4,"27,779 Ratings & 1,521 Reviews",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5500 mAh BatteryOxygenOS 14.0 ProcessorDomestic Warranty 1 Year For Handset And 6 month For Accessories.,"₹22,999","₹24,999",8% off,16
"Samsung M36 5G (Orange Haze / Orange, 128 GB)",4.3,"1,661 Ratings & 91 Reviews",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Warranty,"₹17,990","₹22,999",21% off,16
"Samsung Galaxy A06 5G (Black, 64 GB)",4.1,"2,505 Ratings & 149 Reviews",4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹9,850","₹13,999",29% off,16
"vivo T4 Ultra 5G (Phoenix Gold, 256 GB)",4.5,"3,437 Ratings & 325 Reviews",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP + 8MP + 50MP Periscope | 32MP Front Camera5500 mAh BatteryDimensity 9300+ Processor1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,"₹37,999","₹42,999",11% off,16
"vivo T4 Ultra 5G (Phoenix Gold, 256 GB)",4.5,"4,791 Ratings & 438 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP + 8MP + 50MP Periscope | 32MP Front Camera5500 mAh BatteryDimensity 9300+ Processor1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,"₹35,999","₹40,999",12% off,16
